icao,iata,name,city,country,lat,lon,airport_type
US-12937,,S.C. Stagner Field,Saraland,US,30.926483,-88.134805,small_airport
US-12938,,Baham Airstrip,Opelousas,US,30.576266,-92.017711,small_airport
US-12939,,BK's Landing Seaplane Base,Hayward,US,45.93167,-91.471937,seaplane_base
US-1294,,Curry Ridge Airport,Tacna,US,32.723321,-113.938501,small_airport
US-12940,,Quihi Creek Vineyard Airport,Hondo,US,29.460278,-98.951859,small_airport
US-12941,,Camo Geronimo Heliport,Payson,US,34.403267,-111.369935,heliport
US-12942,,Summa Health Center Helipad,Medina,US,41.135232,-81.822797,closed
US-12943,,Barberton Hospital Heliport,Barberton,US,41.014645,-81.588235,heliport
US-12944,,Tow's Field,Erath,US,30.004232,-92.014495,small_airport
US-12945,,Banner Gateway Medical Center Helistop,Gilbert,US,33.384171,-111.723621,heliport
US-12946,,16115 N. 81st. St. Heliport,Scottsdale,US,33.631955,-111.905064,heliport
US-12947,,Eisberg Farms Airport,Keytesville,US,39.409625,-92.894292,closed
US-12948,,Chappy Field Ultralight Flightpark,Hume,US,38.068153,-94.567819,small_airport
US-12949,,Fraser Road Heliport,Bay City,US,43.640555,-84.011944,heliport
US-1295,,Keystone XL Whitewater Heliport,Whitewater,US,48.7575,-107.524167,closed
US-12950,,Eckart Field Ultralight Flightpark,Hume,US,38.064679,-94.56889,small_airport
US-12951,,Dawsons Landing Airport,Worden,US,45.991007,-108.17139,small_airport
US-12952,,Northern Montana Hospital Heliport,Havre,US,48.537905,-109.68428,heliport
US-12953,,Grady South Fulton Emergency Center Heliport,Union City,US,33.608368,-84.608311,heliport
US-12954,,Borich Sky Ranch Airport,Coupland,US,30.440319,-97.358431,small_airport
US-12955,,Cherry Heights Flugplatz,Fredericksburg,US,30.427281,-98.938739,small_airport
US-12956,,klag Bay Seaplane Base,,US,57.643,-136.1,closed
US-12957,,Rotorhead Ranch Airport,Ramona,US,36.552324,-95.916749,small_airport
US-12958,,Eyesure Helipad,Roswell,US,34.03123,-84.342591,heliport
US-12959,,Double C Field,Benton,US,36.741953,-88.38609,small_airport
US-1296,,Wapshilla Airport,Winchester,US,45.941616,-116.763597,small_airport
US-12960,,Sanca Farm Skyport,Robertsdale,US,30.54367,-87.723281,small_airport
US-12961,,Foger flavors,"Kansas City, MO",US,39.0997,94.5786,small_airport
US-12962,,Wingate Target Airfield,,US,35.748164,-117.024234,closed
US-12963,,Ruffwater Heliport,Cumming,US,34.228333,-84.058889,heliport
US-12964,,Innovation First Heliport,Greenville,US,33.064243,-96.149562,heliport
US-12965,,Ty Heliport,Saint George,US,39.232486,-96.421806,heliport
US-12966,,TEMSCO Helicopters Heliport,Skagway,US,59.450703,-135.330383,heliport
US-1297,,Army Reserve Parking Lot Heliport,Decorah,US,43.305528,-91.791265,closed
US-1298,,PAF Cannery Airport,South Naknek,US,58.725948,-156.950868,closed
US-1299,,Peninsula General Hospital Ground Level Heliport,Salisbury,US,38.361785,-75.598536,closed
US-1300,,Luck Field,Fort Worth,US,32.599024,-97.322794,closed
US-1301,,Baird Ranch Airstrip,Johnson City,US,30.276247,-98.310106,closed
US-1302,,Morgan's Airport,Ballston,US,45.065474,-123.329269,small_airport
US-1303,,Zuma Beach Emergency Helipad,Malibu,US,34.01885,-118.82685,heliport
US-1304,,Hoover Dam Lodge Heliport,Boulder City,US,36.010463,-114.782017,heliport
US-1305,,Bouse Airport,Bouse,US,33.930167,-114.000487,small_airport
US-1306,,Quartzsite Airport,Quartzsite,US,33.66185,-114.249,small_airport
US-1307,,Desert Gardens Airport,Quartzsite,US,33.6573,-114.2357,closed
US-1308,,Ora Acres Airport,Quartzsite,US,33.68147,-114.21366,closed
US-1309,,Salome Emergency Airfield,Salome,US,33.58057,-113.58721,small_airport
US-1310,,75E Airport,Salome,US,33.63726,-113.34238,small_airport
US-1311,,Gringo Pass Airfield,Lukeville,US,31.88181,-112.812,closed
US-1312,,US Border Patrol Ajo Station Helipad,Why,US,32.27764,-112.73965,heliport
US-1313,,Glendale Galleria Emergency Helipad,Glendale,US,34.146228,-118.256723,heliport
US-1314,,Glendale City Center Emergency Helipad,Glendale,US,34.146987,-118.255468,heliport
US-1315,,Glendale Police Helipad,Glendale,US,34.147022,-118.249283,heliport
US-1316,,330 North Brand Emergency Helipad,Glendale,US,34.151351,-118.25461,heliport
US-1317,,400 North Brand Emergency Helipad,Glendale,US,34.152008,-118.254578,heliport
US-1318,,450 North Brand Emergency Helipad,Glendale,US,34.152691,-118.254578,heliport
US-1319,,Saint David's Medical Center Heliport,Austin,US,30.290479,-97.726781,heliport
US-1320,,Austin Executive Airpark,Austin,US,30.41504,-97.66498,closed
US-1321,,St. David's Round Rock Medical Center Heliport,Round Rock,US,30.510166,-97.713159,heliport
US-1322,,Baylor Scott & White Round Rock Medical Center Heliport,Round Rock,US,30.5647,-97.68403,heliport
US-1323,,Ascension Seton Williamson Heliport,Round Rock,US,30.566127,-97.652117,heliport
US-1324,,Two Coves Residential Helipad,Austin,US,30.366321,-97.815914,heliport
US-1325,,Brenteson Incorporated Wholesale Airport,Tempe,US,33.33153,-111.95204,closed
US-1326,,Castle Dome UAS Site Eight Airport,Yuma,US,32.973028,-114.272661,small_airport
US-1327,,Castle Dome Airfield,Yuma,US,32.9907,-114.252,closed
US-1328,,Yuma Proving Ground North Army Airfield,Yuma,US,33.334473,-114.292402,closed
US-1329,,Desert Center Airport (1929),Desert Center,US,33.717415,-115.388718,closed
US-1330,,Desert Center Intermediate Field,Desert Center,US,33.74527,-115.351,closed
US-1331,,Eagle Mountain Pump Plant Landing Strip,Desert Center,US,33.800814,-115.450966,closed
US-1332,,Eagle Mountain Metropolitan Water District Airstrip,Desert Center,US,33.843954,-115.457447,small_airport
US-1333,,Rice Army Airfield,Rice,US,34.056144,-114.814081,closed
US-1334,,Brenda Emergency Heliport,Salome,US,33.67728,-113.9578,heliport
US-1335,,Sandia Peak Helispot,Sandia Park,US,35.209888,-106.448185,heliport
US-1336,,Luke Air Force Auxiliary Field 7,Ajo,US,32.528254,-112.932801,closed
US-1337,,Gila Bend Airport (1947),Gila Bend,US,32.955439,-112.703837,closed
US-1338,,Hunts Airport,Gila Bend,US,32.953332,-112.725928,closed
